1630000000000000.0,0.8762778,10.01734,0.5554548,0.02130529,-0.17789917,-0.01917476,2.0
1630000000000000.0,1.0749966,9.375694,-0.51475334,0.1107875,-0.09427591,0.0,2.0
1630000000000000.0,0.78769237,9.696517,-0.009576807,-0.012250541,0.08522116,-0.07190535,2.0
1630000000000000.0,0.78050977,9.627085,0.062249243,0.022370555,0.10865697,-0.06870956,2.0
1630000000000000.0,0.9648633,9.241618,0.21787235,0.07669904,0.18056233,-0.051132694,2.0
1630000000000000.0,0.85473,8.3150625,0.18674773,0.06231797,0.16777915,-0.025566347,2.0
1630000000000000.0,0.47884035,7.587225,0.38307226,-0.03781689,0.18162759,0.060720075,2.0
1630000000000000.0,1.6687586,7.8505874,-0.23223756,0.0974717,0.010652645,0.06231797,2.0
1630000000000000.0,1.1468226,9.3733,-0.22744916,0.16458336,-0.04580637,0.007456851,2.0
1630000000000000.0,0.47405192,10.127473,0.21787235,-0.04474111,0.07563378,0.013848438,2.0
1630000000000000.0,0.48841715,10.737994,0.8858546,0.050600063,0.099069595,0.044208474,2.0
1630000000000000.0,0.9504981,12.442666,-1.2425907,0.3552657,0.3334278,-0.10759171,2.0
1630000000000000.0,2.255338,11.264719,-0.45729253,0.14753912,0.082025364,0.06231797,2.0
1630000000000000.0,1.9608512,11.6908865,-0.6464345,0.1304949,0.101200126,0.012250541,2.0
1630000000000000.0,1.2162545,11.140221,-0.46447513,0.029827405,-0.00479369,-0.084155895,2.0
1630000000000000.0,1.1133038,10.575189,-0.5793968,-0.076166406,0.009054748,0.03781689,2.0
1630000000000000.0,1.6687586,10.647015,-0.6464345,-0.06338324,-0.012783174,0.01917476,2.0
